member_id,age,gender,city,signup_channel,plan_type,engagement_level,join_date,cancel_date
4565,25,female,São Paulo,organic,annual,medium,2023-02-11,2024-09-30
4566,35,male,Rio de Janeiro,google_ads,quarterly,low,2024-03-04,2024-09-08
4567,26,female,Porto Alegre,google_ads,monthly,medium,2020-06-12,
4568,61,female,Porto Alegre,organic,quarterly,medium,2018-11-23,
4569,28,male,Recife,google_ads,quarterly,low,2018-02-20,
4570,51,male,Recife,walk_in,monthly,low,2024-04-04,2024-08-15
4571,40,male,Porto Alegre,instagram_ads,monthly,low,2022-06-19,2023-03-01
4572,40,female,Porto Alegre,google_ads,monthly,high,2018-06-10,2021-01-08
4573,46,male,São Paulo,referral,quarterly,low,2021-03-10,2023-11-17
4574,33,female,Curitiba,organic,quarterly,medium,2019-11-10,2020-07-11
4575,65,female,São Paulo,walk_in,monthly,medium,2024-02-27,
4576,23,male,Porto Alegre,instagram_ads,monthly,low,2024-04-19,
4577,31,female,São Paulo,organic,monthly,low,2024-12-15,
4578,40,male,Florianópolis,walk_in,quarterly,low,2024-06-26,2024-11-29
4579,26,female,Florianópolis,instagram_ads,annual,high,2018-11-22,
4580,35,female,Recife,referral,monthly,high,2020-04-03,
4581,39,male,Rio de Janeiro,google_ads,quarterly,low,2018-05-01,2024-06-13
4582,32,female,Recife,organic,monthly,low,2020-06-12,2023-08-31
4583,63,male,Porto Alegre,organic,annual,low,2021-03-27,2023-05-04
4584,30,female,Curitiba,referral,monthly,low,2020-06-04,2021-04-21
4585,44,female,Porto Alegre,organic,monthly,medium,2022-11-02,
4586,61,male,Recife,google_ads,annual,medium,2021-12-11,2024-08-20
4587,19,female,Recife,instagram_ads,monthly,medium,2018-07-07,2020-10-28
4588,34,female,Rio de Janeiro,google_ads,quarterly,high,2022-10-20,
4589,40,male,Porto Alegre,instagram_ads,monthly,high,2021-06-20,
4590,32,male,Recife,referral,monthly,medium,2019-04-02,
4591,28,male,São Paulo,organic,monthly,medium,2018-05-24,
4592,56,female,Curitiba,referral,monthly,low,2018-12-12,
4593,18,female,Rio de Janeiro,walk_in,monthly,low,2021-06-18,2022-02-08
4594,42,female,Florianópolis,referral,quarterly,low,2024-09-22,
4595,45,female,Porto Alegre,organic,monthly,high,2020-07-18,2024-01-21
4596,62,female,Recife,referral,quarterly,high,2020-10-18,
4597,22,female,Rio de Janeiro,google_ads,monthly,medium,2024-04-13,2024-06-27
4598,29,male,Florianópolis,organic,annual,low,2021-12-31,2024-01-07
4599,27,female,Curitiba,google_ads,monthly,medium,2018-12-07,
4600,22,male,São Paulo,organic,quarterly,high,2021-06-25,
4601,31,male,Curitiba,instagram_ads,annual,medium,2020-08-19,2021-01-10
4602,35,male,Curitiba,instagram_ads,monthly,medium,2023-01-04,2024-06-04
4603,24,female,Porto Alegre,google_ads,monthly,low,2022-05-13,
4604,34,female,Curitiba,walk_in,quarterly,medium,2018-07-18,
4605,39,male,São Paulo,instagram_ads,monthly,low,2022-06-24,2023-09-11
4606,27,male,Rio de Janeiro,walk_in,monthly,medium,2019-12-10,
4607,31,female,Rio de Janeiro,organic,monthly,medium,2024-11-15,
4608,20,male,Recife,instagram_ads,quarterly,high,2020-10-14,
4609,23,female,Porto Alegre,organic,monthly,low,2023-04-10,2023-10-25
4610,25,male,Rio de Janeiro,google_ads,monthly,medium,2021-03-04,
4611,21,female,Rio de Janeiro,google_ads,monthly,low,2019-02-16,
4612,18,female,Rio de Janeiro,referral,quarterly,medium,2021-11-07,
4613,20,female,São Paulo,walk_in,quarterly,medium,2018-03-03,
4614,25,male,São Paulo,walk_in,monthly,medium,2019-11-19,
4615,22,female,Curitiba,organic,quarterly,low,2022-11-09,2024-06-07
4616,56,male,Recife,referral,quarterly,low,2024-06-11,
4617,39,male,Rio de Janeiro,google_ads,monthly,low,2022-01-30,
4618,26,female,Porto Alegre,walk_in,quarterly,low,2018-08-18,
4619,24,female,Florianópolis,instagram_ads,quarterly,medium,2023-10-18,2024-03-24
4620,63,male,São Paulo,google_ads,annual,high,2024-08-09,2024-12-07
4621,52,male,Recife,organic,monthly,low,2018-03-17,2020-10-03
4622,24,female,São Paulo,organic,monthly,high,2020-08-20,2021-11-03
4623,20,male,Rio de Janeiro,organic,monthly,low,2023-03-05,2023-10-04
4624,27,male,Curitiba,instagram_ads,monthly,medium,2019-02-08,
4625,32,female,Porto Alegre,google_ads,quarterly,high,2022-01-27,2022-10-26
4626,40,male,Recife,google_ads,monthly,medium,2019-06-14,
4627,21,male,São Paulo,organic,quarterly,high,2021-01-02,
4628,38,male,Recife,google_ads,monthly,medium,2023-08-25,
4629,25,male,Porto Alegre,instagram_ads,quarterly,low,2023-09-14,2024-09-16
4630,27,male,Curitiba,organic,monthly,medium,2019-10-29,2020-04-15
4631,63,male,Porto Alegre,google_ads,quarterly,low,2022-11-05,2024-07-06
4632,26,male,São Paulo,google_ads,monthly,medium,2019-08-11,2020-03-01
4633,40,female,Rio de Janeiro,organic,monthly,low,2020-07-16,
4634,28,female,Florianópolis,google_ads,annual,medium,2021-02-13,
4635,29,female,Curitiba,instagram_ads,annual,low,2019-09-04,2020-04-25
4636,23,male,Curitiba,referral,quarterly,high,2018-02-18,
4637,20,female,Recife,organic,quarterly,low,2024-12-22,
4638,22,female,Rio de Janeiro,referral,quarterly,high,2020-10-19,
4639,43,male,Florianópolis,instagram_ads,monthly,medium,2023-05-05,
4640,22,female,Recife,organic,monthly,high,2019-05-29,
4641,29,male,Recife,organic,monthly,high,2024-03-06,
4642,43,female,São Paulo,instagram_ads,monthly,low,2024-08-03,2024-12-25
4643,31,female,Curitiba,organic,annual,high,2019-02-17,
4644,21,female,Florianópolis,google_ads,monthly,medium,2021-11-16,
4645,30,male,Florianópolis,referral,monthly,medium,2024-12-24,
4646,63,male,Recife,referral,monthly,medium,2024-07-21,
4647,57,female,Rio de Janeiro,google_ads,monthly,high,2018-05-02,
4648,39,male,São Paulo,google_ads,monthly,high,2018-12-15,2020-10-30
4649,58,male,São Paulo,organic,monthly,medium,2019-05-18,
4650,28,male,Rio de Janeiro,organic,annual,high,2021-05-02,
4651,24,female,Florianópolis,referral,quarterly,low,2021-01-06,
4652,61,male,Porto Alegre,organic,monthly,high,2020-08-19,
4653,25,female,Curitiba,google_ads,quarterly,medium,2020-07-22,
4654,21,female,Rio de Janeiro,organic,quarterly,medium,2021-04-01,
4655,39,female,Curitiba,google_ads,annual,medium,2023-09-05,
4656,31,female,Recife,organic,annual,medium,2018-11-30,
4657,57,male,Recife,organic,monthly,medium,2020-12-12,
4658,37,male,Porto Alegre,organic,annual,medium,2024-03-06,2024-08-10
4659,39,male,Florianópolis,google_ads,quarterly,low,2019-06-06,
4660,19,female,Rio de Janeiro,google_ads,annual,medium,2018-08-04,
4661,21,male,Florianópolis,organic,monthly,low,2019-05-17,
4662,20,female,Florianópolis,google_ads,monthly,high,2020-10-09,2023-02-07
4663,58,female,Florianópolis,organic,quarterly,high,2024-10-03,
4664,38,male,Florianópolis,organic,annual,low,2023-08-12,
4665,60,female,Florianópolis,referral,quarterly,low,2024-08-19,
4666,38,male,Rio de Janeiro,organic,monthly,medium,2018-03-15,
4667,25,female,Porto Alegre,walk_in,monthly,medium,2020-12-02,
4668,30,male,Rio de Janeiro,instagram_ads,monthly,low,2023-03-23,2024-08-28
4669,23,male,Rio de Janeiro,google_ads,annual,high,2024-07-09,
4670,31,male,São Paulo,instagram_ads,quarterly,medium,2019-07-16,
4671,31,male,São Paulo,instagram_ads,monthly,medium,2018-06-16,
4672,19,female,Porto Alegre,referral,annual,low,2021-05-16,2022-02-21
4673,38,male,Curitiba,walk_in,quarterly,low,2023-03-25,
4674,43,female,Curitiba,walk_in,quarterly,medium,2024-03-23,
4675,53,male,Recife,referral,monthly,low,2022-05-08,2022-07-28
4676,22,male,São Paulo,organic,quarterly,high,2020-02-24,
4677,27,male,Curitiba,instagram_ads,monthly,medium,2024-03-15,2024-09-27
4678,26,female,Porto Alegre,referral,monthly,medium,2019-03-28,
4679,28,female,São Paulo,organic,quarterly,high,2023-12-04,
4680,18,female,Curitiba,referral,monthly,medium,2023-02-11,
4681,30,male,Rio de Janeiro,organic,annual,low,2022-06-22,2022-11-17
4682,22,female,Curitiba,instagram_ads,annual,medium,2019-07-28,
4683,30,female,Curitiba,referral,monthly,medium,2022-09-16,2024-08-16
4684,62,female,Curitiba,referral,quarterly,medium,2024-07-26,
4685,45,male,Curitiba,referral,monthly,high,2020-06-07,
4686,31,female,São Paulo,organic,monthly,medium,2021-02-05,
4687,55,female,Porto Alegre,referral,monthly,high,2023-05-02,
4688,42,male,Curitiba,organic,monthly,medium,2019-01-16,2019-11-23
4689,32,male,Curitiba,organic,monthly,medium,2022-02-10,
4690,38,female,Rio de Janeiro,referral,monthly,low,2021-08-23,
4691,27,male,Rio de Janeiro,referral,monthly,high,2020-11-12,
4692,19,male,São Paulo,organic,annual,high,2024-09-04,
4693,28,female,Recife,organic,monthly,high,2021-08-01,2023-03-27
4694,19,male,Florianópolis,google_ads,quarterly,medium,2022-08-26,2023-07-08
4695,20,male,Rio de Janeiro,instagram_ads,annual,medium,2021-12-23,
4696,33,male,Porto Alegre,walk_in,monthly,medium,2023-11-14,2024-08-07
4697,28,male,Porto Alegre,instagram_ads,quarterly,medium,2022-09-15,
4698,28,male,Curitiba,walk_in,monthly,medium,2021-01-19,
4699,28,male,São Paulo,organic,monthly,low,2021-12-18,
4700,28,female,Recife,google_ads,annual,medium,2021-09-17,
4701,23,male,Porto Alegre,instagram_ads,quarterly,medium,2021-03-15,2022-07-31
4702,45,female,Rio de Janeiro,google_ads,monthly,medium,2023-02-11,
4703,18,female,Florianópolis,instagram_ads,monthly,low,2023-06-01,2024-01-05
4704,24,female,Rio de Janeiro,referral,monthly,low,2024-05-01,
4705,63,female,Rio de Janeiro,organic,quarterly,medium,2019-06-17,
4706,25,female,Florianópolis,google_ads,monthly,medium,2024-10-09,
4707,56,female,São Paulo,google_ads,monthly,low,2022-05-22,2023-06-30
4708,32,male,Recife,walk_in,monthly,low,2024-01-27,
4709,26,female,São Paulo,organic,monthly,medium,2023-12-06,2024-04-23
4710,28,male,Porto Alegre,google_ads,monthly,low,2021-03-28,
4711,29,female,Porto Alegre,instagram_ads,monthly,medium,2022-12-25,
4712,44,female,Porto Alegre,organic,quarterly,low,2021-12-09,
4713,33,female,Recife,walk_in,quarterly,medium,2020-04-12,2024-05-22
4714,35,female,Florianópolis,google_ads,annual,medium,2018-07-07,
4715,44,male,Curitiba,walk_in,monthly,low,2020-12-21,2024-11-13
4716,32,female,Porto Alegre,google_ads,monthly,medium,2023-07-30,
4717,26,male,Curitiba,organic,annual,medium,2021-08-06,2024-01-21
4718,39,male,São Paulo,referral,annual,low,2022-06-21,2024-07-24
4719,23,female,Florianópolis,referral,monthly,low,2020-07-28,2021-11-14
4720,32,male,Rio de Janeiro,organic,quarterly,low,2020-01-24,
4721,27,male,Florianópolis,referral,quarterly,high,2020-06-05,
4722,32,female,São Paulo,walk_in,annual,low,2021-08-17,2023-06-04
4723,28,female,Curitiba,organic,monthly,medium,2018-02-19,
4724,20,male,Porto Alegre,google_ads,monthly,high,2024-06-24,
4725,24,male,Florianópolis,referral,quarterly,medium,2022-04-04,
4726,53,female,São Paulo,instagram_ads,quarterly,low,2018-11-09,2020-12-06
4727,22,female,Rio de Janeiro,organic,monthly,high,2023-12-01,
4728,54,male,Recife,organic,quarterly,high,2022-10-07,
4729,22,female,Porto Alegre,organic,annual,medium,2020-09-01,
4730,23,female,São Paulo,walk_in,monthly,medium,2024-05-29,
4731,41,male,Curitiba,google_ads,monthly,medium,2020-02-27,
4732,20,male,Porto Alegre,walk_in,quarterly,medium,2018-05-02,
4733,31,female,Recife,google_ads,quarterly,high,2023-11-14,
4734,35,female,Rio de Janeiro,organic,monthly,high,2021-03-06,2023-06-04
4735,33,female,São Paulo,instagram_ads,annual,high,2021-09-01,
4736,33,female,Recife,instagram_ads,quarterly,medium,2021-01-20,2023-05-24
4737,18,female,Porto Alegre,instagram_ads,annual,medium,2019-04-06,
4738,20,female,Recife,organic,monthly,high,2020-05-20,
4739,33,female,Rio de Janeiro,organic,monthly,low,2019-01-06,2021-08-27
4740,37,male,Curitiba,referral,monthly,medium,2018-02-16,
4741,38,male,Recife,organic,monthly,medium,2020-08-24,
4742,48,male,Porto Alegre,referral,quarterly,low,2019-11-08,2020-10-17
4743,25,female,São Paulo,organic,quarterly,low,2018-11-21,
4744,37,male,Florianópolis,organic,monthly,high,2020-07-02,
4745,19,female,Recife,referral,monthly,medium,2021-07-15,2022-02-13
4746,26,female,Porto Alegre,instagram_ads,monthly,low,2021-01-25,
4747,22,female,Rio de Janeiro,google_ads,monthly,low,2019-01-25,2024-02-29
4748,59,male,Porto Alegre,walk_in,monthly,high,2021-05-06,
4749,31,male,Curitiba,organic,monthly,low,2023-03-19,2024-07-24
4750,30,female,São Paulo,referral,annual,medium,2019-08-06,
4751,18,male,São Paulo,google_ads,quarterly,low,2021-04-26,
4752,23,female,Rio de Janeiro,organic,monthly,low,2021-01-08,2021-09-01
4753,30,female,Florianópolis,organic,annual,low,2021-11-21,2024-03-03
4754,37,female,São Paulo,organic,monthly,high,2024-02-28,2024-09-27
4755,28,female,Florianópolis,instagram_ads,quarterly,medium,2023-01-18,
4756,22,male,São Paulo,referral,quarterly,high,2023-07-31,
4757,20,male,Rio de Janeiro,google_ads,monthly,medium,2018-11-18,
4758,29,female,Porto Alegre,referral,monthly,medium,2019-12-09,2024-11-14
4759,24,male,Recife,referral,quarterly,medium,2018-04-19,
4760,21,female,Curitiba,referral,monthly,high,2018-02-12,2024-02-09
4761,36,female,Recife,organic,monthly,low,2023-07-07,
4762,26,male,Porto Alegre,referral,monthly,low,2018-02-03,
4763,18,female,Curitiba,organic,monthly,medium,2018-09-04,
4764,25,female,Curitiba,referral,annual,medium,2023-08-08,
4765,62,female,Porto Alegre,organic,monthly,medium,2022-06-28,
4766,26,male,Recife,walk_in,quarterly,high,2022-11-15,
4767,32,female,Florianópolis,organic,monthly,high,2021-12-11,
4768,41,male,Rio de Janeiro,organic,quarterly,medium,2019-10-23,
4769,30,male,Rio de Janeiro,referral,quarterly,high,2020-07-31,2020-11-16
4770,50,male,Curitiba,instagram_ads,monthly,medium,2023-04-21,2023-09-23
4771,19,female,Recife,organic,monthly,medium,2021-11-06,
4772,37,female,Florianópolis,referral,quarterly,medium,2022-12-13,
4773,29,male,Rio de Janeiro,organic,quarterly,low,2022-10-13,
4774,32,female,São Paulo,organic,quarterly,low,2020-10-13,
4775,39,male,Curitiba,instagram_ads,quarterly,high,2023-07-02,
4776,43,female,Porto Alegre,organic,monthly,medium,2021-01-01,
4777,48,female,Rio de Janeiro,walk_in,monthly,medium,2020-03-11,
4778,39,male,São Paulo,organic,annual,high,2023-09-11,
4779,33,female,Florianópolis,walk_in,monthly,medium,2019-01-26,
4780,38,female,Curitiba,organic,quarterly,medium,2024-04-02,
4781,62,male,São Paulo,organic,monthly,low,2019-06-26,2021-01-10
4782,35,female,Rio de Janeiro,organic,monthly,medium,2024-08-08,2024-11-17
4783,19,male,Florianópolis,instagram_ads,quarterly,medium,2019-10-24,
4784,33,male,São Paulo,organic,quarterly,high,2020-09-19,
4785,18,female,Rio de Janeiro,referral,monthly,medium,2020-05-11,
4786,62,female,Recife,google_ads,monthly,medium,2023-04-25,
4787,22,female,Rio de Janeiro,google_ads,quarterly,medium,2024-05-15,
4788,39,female,Rio de Janeiro,referral,monthly,medium,2020-10-31,
4789,49,male,Curitiba,google_ads,quarterly,low,2018-02-24,2024-04-16
4790,22,female,Florianópolis,instagram_ads,quarterly,medium,2023-05-17,
4791,32,female,Curitiba,walk_in,monthly,low,2022-05-18,
4792,36,female,São Paulo,instagram_ads,monthly,low,2022-11-16,2024-02-26
4793,18,male,Porto Alegre,google_ads,monthly,medium,2022-01-12,
4794,61,female,Porto Alegre,organic,monthly,high,2022-04-08,
4795,61,male,Florianópolis,referral,quarterly,medium,2024-02-08,
4796,20,female,São Paulo,google_ads,monthly,low,2022-05-13,2023-10-23
4797,21,male,Porto Alegre,google_ads,annual,high,2021-06-16,
4798,47,female,Porto Alegre,organic,annual,low,2018-10-20,2021-11-01
4799,33,male,Curitiba,walk_in,quarterly,medium,2024-01-06,
4800,33,male,Rio de Janeiro,google_ads,quarterly,low,2020-01-02,2024-07-12
4801,19,male,Florianópolis,organic,quarterly,medium,2018-04-16,
4802,43,male,Curitiba,instagram_ads,quarterly,medium,2022-11-21,2023-11-16
4803,20,male,São Paulo,referral,monthly,medium,2021-06-26,2024-01-23
4804,35,female,Rio de Janeiro,instagram_ads,quarterly,medium,2021-09-10,
4805,20,male,Curitiba,referral,annual,medium,2018-11-17,
4806,32,female,Florianópolis,referral,monthly,medium,2020-01-26,
4807,38,female,Recife,google_ads,monthly,low,2019-03-06,
4808,36,male,Rio de Janeiro,instagram_ads,monthly,high,2024-08-27,
4809,31,female,Rio de Janeiro,google_ads,monthly,medium,2024-12-11,
4810,39,female,Porto Alegre,google_ads,monthly,high,2018-06-02,
4811,25,male,São Paulo,instagram_ads,monthly,medium,2022-08-19,2022-10-20
4812,32,male,Recife,referral,annual,medium,2019-11-18,
4813,50,male,Florianópolis,instagram_ads,quarterly,high,2024-06-13,
4814,45,female,São Paulo,walk_in,monthly,medium,2019-02-02,
4815,18,female,São Paulo,organic,monthly,medium,2019-07-06,2023-08-28
4816,19,female,Rio de Janeiro,google_ads,monthly,medium,2024-04-07,
4817,60,male,Recife,organic,monthly,low,2022-02-17,2024-07-12
4818,34,female,Porto Alegre,referral,quarterly,medium,2024-02-01,
4819,26,female,Rio de Janeiro,organic,monthly,medium,2022-06-30,
4820,40,female,Recife,walk_in,quarterly,low,2024-02-13,
4821,21,female,Recife,walk_in,monthly,low,2022-05-09,2023-04-18
4822,64,female,Curitiba,google_ads,quarterly,low,2018-07-04,2022-03-24
4823,26,male,Curitiba,referral,monthly,medium,2018-05-01,
4824,64,female,Rio de Janeiro,instagram_ads,annual,medium,2021-02-08,
4825,31,female,São Paulo,organic,monthly,medium,2019-02-13,
4826,25,male,Recife,instagram_ads,monthly,low,2023-11-24,2024-03-14
4827,41,male,Curitiba,google_ads,annual,high,2021-05-02,
4828,25,female,São Paulo,instagram_ads,annual,low,2020-01-11,
4829,33,female,Rio de Janeiro,google_ads,monthly,high,2022-01-27,
4830,41,female,São Paulo,organic,monthly,medium,2020-02-26,2021-08-10
4831,37,male,Rio de Janeiro,organic,quarterly,medium,2021-12-25,2022-11-12
4832,24,male,São Paulo,google_ads,monthly,high,2019-08-03,
4833,31,male,Porto Alegre,google_ads,monthly,medium,2024-07-07,2024-09-25
4834,28,male,Porto Alegre,organic,monthly,low,2019-05-18,
4835,32,female,Florianópolis,walk_in,quarterly,medium,2020-06-22,2020-10-15
4836,32,female,São Paulo,instagram_ads,monthly,medium,2022-06-21,
4837,61,male,Florianópolis,google_ads,quarterly,medium,2018-03-10,
4838,36,male,Florianópolis,instagram_ads,annual,medium,2022-05-19,
4839,35,male,Curitiba,google_ads,monthly,high,2022-04-17,
4840,40,male,Curitiba,referral,quarterly,high,2021-09-24,
4841,22,male,Rio de Janeiro,instagram_ads,annual,high,2021-03-09,
4842,20,female,Curitiba,google_ads,monthly,medium,2023-09-17,2024-11-03
4843,18,male,Rio de Janeiro,google_ads,annual,low,2023-07-31,2024-04-27
4844,22,female,São Paulo,google_ads,monthly,medium,2022-12-28,2023-10-23
4845,54,female,Recife,instagram_ads,annual,low,2018-03-17,2024-06-06
4846,43,female,Recife,instagram_ads,monthly,medium,2020-09-22,2020-12-22
4847,33,male,Porto Alegre,walk_in,monthly,high,2018-06-07,
4848,30,female,Rio de Janeiro,instagram_ads,monthly,medium,2019-10-13,
4849,28,female,Porto Alegre,organic,monthly,high,2021-09-27,
4850,42,female,Rio de Janeiro,google_ads,monthly,low,2023-04-03,
4851,60,male,Curitiba,instagram_ads,annual,high,2019-08-08,
4852,42,male,Curitiba,google_ads,monthly,medium,2022-06-30,2023-08-05
4853,18,female,Florianópolis,referral,monthly,high,2021-04-16,
4854,32,female,Rio de Janeiro,organic,monthly,low,2021-10-08,2024-02-10
4855,26,female,Recife,google_ads,quarterly,medium,2018-06-28,2024-01-22
4856,54,female,Curitiba,organic,monthly,medium,2023-04-26,
4857,18,male,São Paulo,google_ads,annual,high,2020-02-26,
4858,42,female,Porto Alegre,google_ads,monthly,low,2024-12-27,
