pet_id,customer_id,pet_type,pet_breed,pet_age,pet_age_group,primary_clinic
P020032,CU03989,Exótico,Tortuga,7,Adulto,C019
P020033,CU09778,Gato,Birmano,0,Joven,C017
P020034,CU11528,Perro,Beagle,7,Adulto,C038
P020035,CU17138,Perro,Pastor Australiano,3,Adulto,C003
P020036,CU12762,Gato,British Shorthair,3,Adulto,C011
P020037,CU09859,Exótico,Cacatúa Ninfa,4,Adulto,C045
P020038,CU03029,Gato,Oriental de Pelo Corto,4,Adulto,C011
P020039,CU04761,Gato,Birmano,4,Adulto,C004
P020040,CU03914,Gato,Ragdoll,3,Adulto,C034
P020041,CU13960,Perro,Boston Terrier,1,Joven,C042
P020042,CU08156,Perro,Caniche,7,Adulto,C031
P020043,CU02247,Exótico,Conejo,12,Senior,C024
P020044,CU16141,Exótico,Cobaya,8,Adulto,C009
P020045,CU10786,Perro,Pastor Australiano,7,Adulto,C044
P020046,CU10600,Perro,Pastor Alemán,6,Adulto,C023
P020047,CU05466,Gato,Ragdoll,9,Senior,C007
P020048,CU04027,Perro,Basset Hound,5,Adulto,C048
P020049,CU01369,Perro,Border Collie,4,Adulto,C009
P020050,CU16023,Gato,Ragdoll,5,Adulto,C017
P020051,CU16851,Perro,Maltés,4,Adulto,C037
P020052,CU08225,Gato,Oriental de Pelo Corto,2,Joven,C011
P020053,CU16743,Perro,Basset Hound,5,Adulto,C022
P020054,CU12883,Gato,Bosque de Noruega,6,Adulto,C028
P020055,CU15624,Perro,Golden Retriever,4,Adulto,C037
P020056,CU05053,Gato,Bengalí,6,Adulto,C031
P020057,CU08929,Perro,Boyero de Berna,6,Adulto,C022
P020058,CU17658,Gato,Scottish Fold,5,Adulto,C008
P020059,CU08439,Perro,Husky Siberiano,5,Adulto,C014
P020060,CU13073,Gato,Gato Doméstico de Pelo Corto,8,Adulto,C037
P020061,CU10803,Perro,Boston Terrier,2,Joven,C048
P020062,CU02998,Exótico,Gecko,8,Adulto,C022
P020063,CU11021,Exótico,Gecko,0,Joven,C007
P020064,CU04042,Perro,Border Collie,1,Joven,C013
P020065,CU01296,Perro,Boston Terrier,4,Adulto,C025
P020066,CU17584,Gato,Abisinio,4,Adulto,C018
P020067,CU17652,Gato,Persa,2,Joven,C026
P020068,CU02034,Perro,Boston Terrier,6,Adulto,C037
P020069,CU16018,Gato,Oriental de Pelo Corto,9,Senior,C037
P020070,CU00982,Perro,Golden Retriever,9,Senior,C037
P020071,CU08099,Exótico,Conejo,6,Adulto,C015
P020072,CU13453,Perro,Pastor Australiano,5,Adulto,C011
P020073,CU11100,Perro,Golden Retriever,8,Adulto,C006
P020074,CU08175,Gato,Abisinio,8,Adulto,C010
P020075,CU16381,Gato,Sphynx,3,Adulto,C044
P020076,CU10936,Perro,Golden Retriever,4,Adulto,C031
P020077,CU16505,Gato,Bengalí,1,Joven,C020
P020078,CU06417,Gato,Sphynx,7,Adulto,C008
P020079,CU17821,Perro,Akita,5,Adulto,C036
P020080,CU02188,Exótico,Serpiente,5,Adulto,C003
P020081,CU11155,Gato,Devon Rex,2,Joven,C027
P020082,CU13163,Gato,Scottish Fold,2,Joven,C018
P020083,CU11109,Perro,Chihuahua,6,Adulto,C023
P020084,CU08901,Perro,Cocker Spaniel,5,Adulto,C005
P020085,CU14467,Exótico,Iguana,7,Adulto,C049
P020086,CU15644,Exótico,Loro,8,Adulto,C010
P020087,CU01059,Gato,Ragdoll,6,Adulto,C019
P020088,CU08636,Perro,Labrador Retriever,3,Adulto,C050
P020089,CU17994,Perro,Rottweiler,4,Adulto,C034
P020090,CU16240,Perro,Shih Tzu,5,Adulto,C012
P020091,CU13312,Exótico,Serpiente,7,Adulto,C006
P020092,CU02182,Perro,Pomerania,4,Adulto,C024
P020093,CU11429,Gato,Birmano,2,Joven,C044
P020094,CU05236,Perro,Pomerania,3,Adulto,C022
P020095,CU04519,Exótico,Cacatúa Ninfa,11,Senior,C043
P020096,CU06200,Exótico,Loro,2,Joven,C043
P020097,CU04048,Perro,Pomerania,7,Adulto,C008
P020098,CU00558,Exótico,Cobaya,8,Adulto,C047
P020099,CU08340,Perro,Border Collie,7,Adulto,C001
P020100,CU13765,Gato,Birmano,0,Joven,C028
P020101,CU16920,Exótico,Cobaya,1,Joven,C003
P020102,CU10382,Gato,Bengalí,3,Adulto,C001
P020103,CU11723,Perro,Boston Terrier,6,Adulto,C006
P020104,CU03272,Perro,Doberman,10,Senior,C030
P020105,CU09029,Perro,Maltés,5,Adulto,C008
P020106,CU15649,Perro,Beagle,7,Adulto,C025
P020107,CU12691,Exótico,Cobaya,1,Joven,C011
P020108,CU08494,Perro,Shih Tzu,4,Adulto,C021
P020109,CU15622,Gato,Sphynx,6,Adulto,C050
P020110,CU10921,Perro,Akita,2,Joven,C035
P020111,CU00050,Perro,Golden Retriever,6,Adulto,C038
P020112,CU13354,Gato,Scottish Fold,6,Adulto,C006
P020113,CU04991,Gato,Maine Coon,9,Senior,C027
P020114,CU07390,Perro,San Bernardo,8,Adulto,C033
P020115,CU04022,Perro,Bóxer,5,Adulto,C015
P020116,CU04758,Exótico,Conejo,8,Adulto,C011
P020117,CU13203,Perro,Husky Siberiano,4,Adulto,C004
P020118,CU16649,Gato,Scottish Fold,4,Adulto,C001
P020119,CU07886,Perro,Pastor Alemán,5,Adulto,C035
P020120,CU11366,Perro,Chihuahua,0,Joven,C026
P020121,CU12914,Perro,Pomerania,1,Joven,C005
P020122,CU04510,Gato,British Shorthair,9,Senior,C027
P020123,CU01985,Perro,Boston Terrier,4,Adulto,C027
P020124,CU04514,Exótico,Hámster,2,Joven,C024
P020125,CU04095,Gato,Azul Ruso,3,Adulto,C034
P020126,CU15997,Perro,Gran Danés,6,Adulto,C039
P020127,CU08687,Perro,Pomerania,5,Adulto,C005
P020128,CU03700,Perro,Golden Retriever,13,Senior,C048
P020129,CU02555,Gato,Bengalí,7,Adulto,C034
P020130,CU06027,Gato,Devon Rex,3,Adulto,C014
P020131,CU08558,Gato,Gato Doméstico de Pelo Corto,5,Adulto,C042
P020132,CU08418,Perro,Akita,5,Adulto,C011
P020133,CU06658,Perro,Pastor Alemán,0,Joven,C025
P020134,CU10214,Perro,Shih Tzu,4,Adulto,C021
P020135,CU03799,Exótico,Gecko,3,Adulto,C029
P020136,CU08219,Gato,Birmano,4,Adulto,C006
P020137,CU13560,Perro,Rottweiler,2,Joven,C010
P020138,CU07165,Perro,Border Collie,10,Senior,C008
P020139,CU05471,Perro,Boyero de Berna,4,Adulto,C031
P020140,CU06275,Exótico,Cobaya,7,Adulto,C014
P020141,CU04435,Exótico,Hurón,4,Adulto,C044
P020142,CU04262,Perro,Beagle,3,Adulto,C014
P020143,CU11292,Perro,Bulldog Francés,4,Adulto,C005
P020144,CU00807,Perro,Pastor Australiano,5,Adulto,C008
P020145,CU01848,Gato,Persa,7,Adulto,C045
P020146,CU05994,Perro,Rottweiler,7,Adulto,C041
P020147,CU05243,Perro,Pomerania,9,Senior,C015
P020148,CU06030,Gato,Gato Doméstico de Pelo Corto,8,Adulto,C019
P020149,CU04567,Perro,Pastor Alemán,7,Adulto,C001
P020150,CU11712,Perro,Shih Tzu,11,Senior,C041
P020151,CU14291,Perro,Pastor Alemán,6,Adulto,C037
P020152,CU15414,Gato,Ragdoll,6,Adulto,C049
P020153,CU03314,Perro,Gran Danés,7,Adulto,C032
P020154,CU04496,Perro,Dachshund,1,Joven,C010
P020155,CU07177,Gato,Gato Doméstico de Pelo Corto,4,Adulto,C038
P020156,CU13020,Gato,Persa,7,Adulto,C045
P020157,CU04442,Gato,Birmano,0,Joven,C030
P020158,CU02628,Perro,Bulldog Francés,4,Adulto,C043
P020159,CU15919,Perro,Pomerania,4,Adulto,C028
P020160,CU17386,Perro,Boyero de Berna,4,Adulto,C041
P020161,CU16849,Perro,Bulldog Francés,7,Adulto,C037
P020162,CU10323,Perro,Pastor Australiano,3,Adulto,C026
P020163,CU16871,Perro,Cocker Spaniel,2,Joven,C012
P020164,CU01562,Exótico,Gecko,1,Joven,C042
P020165,CU12833,Perro,Caniche,2,Joven,C019
P020166,CU08500,Perro,Bulldog Francés,4,Adulto,C038
P020167,CU02816,Perro,Boyero de Berna,6,Adulto,C042
P020168,CU14688,Perro,Shih Tzu,0,Joven,C014
P020169,CU03523,Perro,Boyero de Berna,8,Adulto,C032
P020170,CU13513,Perro,Golden Retriever,7,Adulto,C027
P020171,CU08311,Perro,Caniche,4,Adulto,C001
P020172,CU06225,Perro,Cocker Spaniel,4,Adulto,C009
P020173,CU03120,Perro,Bulldog,9,Senior,C046
P020174,CU01496,Perro,Beagle,6,Adulto,C038
P020175,CU14326,Exótico,Hurón,4,Adulto,C046
P020176,CU00646,Gato,Sphynx,5,Adulto,C033
P020177,CU10227,Gato,Siamés,1,Joven,C020
P020178,CU03258,Perro,Labrador Retriever,2,Joven,C010
P020179,CU06715,Perro,Border Collie,6,Adulto,C037
P020180,CU06223,Perro,Basset Hound,6,Adulto,C031
P020181,CU11292,Exótico,Gecko,0,Joven,C037
P020182,CU15109,Perro,Rottweiler,7,Adulto,C028
P020183,CU06109,Gato,Birmano,4,Adulto,C042
P020184,CU08310,Gato,Gato Doméstico de Pelo Corto,6,Adulto,C041
P020185,CU09525,Perro,Husky Siberiano,8,Adulto,C031
P020186,CU03028,Perro,Bulldog,4,Adulto,C040
P020187,CU01950,Exótico,Loro,4,Adulto,C023
P020188,CU17993,Perro,Shih Tzu,9,Senior,C042
P020189,CU06668,Perro,San Bernardo,5,Adulto,C018
P020190,CU13886,Perro,Golden Retriever,5,Adulto,C046
P020191,CU12563,Gato,Gato Doméstico de Pelo Corto,8,Adulto,C016
P020192,CU07115,Perro,Boyero de Berna,5,Adulto,C045
P020193,CU14903,Perro,Pastor Alemán,4,Adulto,C044
P020194,CU01235,Gato,Maine Coon,4,Adulto,C014
P020195,CU16051,Gato,Maine Coon,7,Adulto,C013
P020196,CU11609,Perro,Bulldog,8,Adulto,C028
P020197,CU15652,Perro,Cocker Spaniel,8,Adulto,C037
P020198,CU13228,Perro,Husky Siberiano,8,Adulto,C027
P020199,CU03263,Perro,Beagle,8,Adulto,C028
P020200,CU00765,Perro,Bóxer,8,Adulto,C034
P020201,CU17046,Perro,Beagle,5,Adulto,C003
P020202,CU10488,Gato,Scottish Fold,1,Joven,C046
P020203,CU02518,Gato,Devon Rex,6,Adulto,C044
P020204,CU10786,Perro,Shih Tzu,3,Adulto,C008
P020205,CU15678,Gato,Abisinio,7,Adulto,C027
P020206,CU02579,Perro,Pomerania,2,Joven,C005
P020207,CU00239,Exótico,Gecko,4,Adulto,C034
P020208,CU13212,Gato,Birmano,1,Joven,C044
P020209,CU03282,Gato,Scottish Fold,3,Adulto,C039
P020210,CU09386,Perro,Labrador Retriever,9,Senior,C028
P020211,CU11521,Perro,San Bernardo,6,Adulto,C047
P020212,CU07219,Gato,Bengalí,3,Adulto,C010
P020213,CU00477,Gato,Bengalí,4,Adulto,C050
P020214,CU04410,Gato,Bosque de Noruega,5,Adulto,C005
P020215,CU13668,Gato,Bosque de Noruega,2,Joven,C013
P020216,CU03724,Perro,Chihuahua,3,Adulto,C041
P020217,CU03853,Gato,Bosque de Noruega,4,Adulto,C004
P020218,CU17515,Exótico,Iguana,2,Joven,C031
P020219,CU06206,Perro,Cocker Spaniel,1,Joven,C005
P020220,CU08508,Gato,Devon Rex,6,Adulto,C045
P020221,CU00411,Gato,Birmano,3,Adulto,C021
P020222,CU12199,Gato,Bengalí,7,Adulto,C006
P020223,CU06036,Gato,Birmano,5,Adulto,C021
P020224,CU13588,Perro,Boyero de Berna,7,Adulto,C009
P020225,CU01333,Gato,Siamés,7,Adulto,C022
P020226,CU06466,Gato,British Shorthair,1,Joven,C047
P020227,CU04511,Perro,Boyero de Berna,6,Adulto,C029
P020228,CU14242,Gato,Birmano,5,Adulto,C042
P020229,CU08441,Perro,Dachshund,5,Adulto,C032
P020230,CU04664,Perro,Golden Retriever,7,Adulto,C018
P020231,CU16121,Gato,British Shorthair,1,Joven,C004
P020232,CU13421,Perro,Bulldog,5,Adulto,C007
P020233,CU11719,Exótico,Cobaya,5,Adulto,C012
P020234,CU07878,Perro,San Bernardo,0,Joven,C013
P020235,CU06865,Perro,San Bernardo,7,Adulto,C045
P020236,CU00980,Perro,San Bernardo,8,Adulto,C024
P020237,CU02108,Perro,Cocker Spaniel,0,Joven,C003
P020238,CU14630,Exótico,Gecko,8,Adulto,C019
P020239,CU11506,Exótico,Erizo,5,Adulto,C037
P020240,CU11556,Perro,Golden Retriever,3,Adulto,C025
P020241,CU05809,Perro,Doberman,3,Adulto,C013
P020242,CU10103,Exótico,Erizo,2,Joven,C035
P020243,CU11224,Perro,Chihuahua,2,Joven,C038
P020244,CU12686,Perro,San Bernardo,2,Joven,C001
P020245,CU02109,Perro,Labrador Retriever,9,Senior,C033
P020246,CU06422,Perro,Bulldog,0,Joven,C031
P020247,CU14073,Perro,Labrador Retriever,2,Joven,C037
P020248,CU15452,Gato,Birmano,7,Adulto,C001
P020249,CU00037,Perro,Maltés,9,Senior,C027
P020250,CU09066,Perro,Gran Danés,3,Adulto,C005
P020251,CU02387,Perro,Akita,1,Joven,C031
P020252,CU14273,Gato,Bengalí,4,Adulto,C027
P020253,CU11207,Gato,Azul Ruso,1,Joven,C045
P020254,CU11459,Perro,Maltés,5,Adulto,C009
P020255,CU01011,Perro,Shih Tzu,0,Joven,C022
P020256,CU05327,Perro,Gran Danés,5,Adulto,C014
P020257,CU02820,Exótico,Hurón,9,Senior,C022
P020258,CU09972,Exótico,Cacatúa Ninfa,3,Adulto,C044
P020259,CU15873,Perro,Bulldog Francés,5,Adulto,C027
P020260,CU01145,Perro,Pastor Alemán,8,Adulto,C025
P020261,CU10568,Perro,Bulldog Francés,10,Senior,C016
P020262,CU13364,Exótico,Hurón,5,Adulto,C027
P020263,CU01126,Perro,Bulldog Francés,4,Adulto,C024
P020264,CU13349,Gato,Ragdoll,3,Adulto,C041
P020265,CU09654,Perro,Chihuahua,1,Joven,C007
P020266,CU16006,Gato,Birmano,8,Adulto,C015
P020267,CU15024,Perro,Maltés,5,Adulto,C016
P020268,CU15445,Exótico,Serpiente,5,Adulto,C009
P020269,CU17206,Gato,Maine Coon,1,Joven,C029
P020270,CU15617,Perro,Pomerania,0,Joven,C040
P020271,CU10427,Gato,Sphynx,5,Adulto,C013
P020272,CU04522,Gato,Persa,4,Adulto,C008
P020273,CU01790,Gato,Azul Ruso,5,Adulto,C015
P020274,CU12556,Perro,Bulldog,0,Joven,C033
P020275,CU13219,Gato,Azul Ruso,5,Adulto,C015
P020276,CU05860,Perro,Doberman,1,Joven,C042
P020277,CU11858,Exótico,Hámster,6,Adulto,C026
P020278,CU05160,Perro,Chihuahua,5,Adulto,C011
P020279,CU04702,Perro,Pastor Alemán,7,Adulto,C021
P020280,CU00490,Gato,Abisinio,3,Adulto,C022
P020281,CU04458,Perro,Husky Siberiano,8,Adulto,C033
P020282,CU15857,Perro,Pastor Australiano,6,Adulto,C025
P020283,CU04806,Gato,Azul Ruso,12,Senior,C042
P020284,CU05136,Exótico,Gecko,3,Adulto,C040
P020285,CU05550,Perro,Boyero de Berna,4,Adulto,C012
P020286,CU11661,Perro,Maltés,6,Adulto,C046
P020287,CU02466,Perro,Doberman,5,Adulto,C016
P020288,CU04046,Gato,Maine Coon,3,Adulto,C041
P020289,CU09705,Perro,Dachshund,3,Adulto,C031
P020290,CU01407,Perro,Doberman,6,Adulto,C015
P020291,CU00721,Perro,Husky Siberiano,4,Adulto,C048
P020292,CU10499,Perro,Boston Terrier,5,Adulto,C001
P020293,CU14855,Perro,San Bernardo,7,Adulto,C012
P020294,CU15735,Exótico,Erizo,0,Joven,C027
P020295,CU12349,Gato,Gato Doméstico de Pelo Corto,0,Joven,C045
P020296,CU09705,Perro,Labrador Retriever,6,Adulto,C036
P020297,CU11598,Perro,Akita,1,Joven,C047
P020298,CU06082,Perro,Shih Tzu,3,Adulto,C023
P020299,CU15654,Exótico,Gecko,6,Adulto,C014
P020300,CU04566,Gato,Oriental de Pelo Corto,1,Joven,C008
P020301,CU13443,Perro,Shih Tzu,7,Adulto,C001
P020302,CU14174,Perro,Bulldog Francés,7,Adulto,C028
P020303,CU07130,Gato,Abisinio,5,Adulto,C039
P020304,CU08018,Gato,Oriental de Pelo Corto,8,Adulto,C013
P020305,CU08993,Gato,British Shorthair,4,Adulto,C048
P020306,CU06796,Perro,Doberman,5,Adulto,C035
P020307,CU00544,Gato,Birmano,6,Adulto,C006
P020308,CU09222,Perro,Bulldog Francés,2,Joven,C034
P020309,CU03619,Gato,Azul Ruso,5,Adulto,C007
P020310,CU16323,Gato,Azul Ruso,5,Adulto,C007
P020311,CU10872,Gato,Devon Rex,3,Adulto,C047
P020312,CU00438,Perro,Chihuahua,5,Adulto,C013
P020313,CU15572,Gato,Devon Rex,6,Adulto,C046
P020314,CU12283,Perro,Basset Hound,5,Adulto,C014
P020315,CU02300,Perro,Cocker Spaniel,8,Adulto,C013
P020316,CU07569,Gato,Birmano,0,Joven,C014
P020317,CU14788,Perro,Boston Terrier,3,Adulto,C014
P020318,CU15175,Gato,Abisinio,5,Adulto,C020
P020319,CU12249,Perro,Pomerania,8,Adulto,C048
P020320,CU16558,Perro,Bulldog,4,Adulto,C039
P020321,CU17537,Gato,Bosque de Noruega,3,Adulto,C030
P020322,CU03285,Gato,Bengalí,8,Adulto,C031
P020323,CU04398,Gato,Maine Coon,6,Adulto,C016
P020324,CU00056,Exótico,Loro,6,Adulto,C027
P020325,CU09042,Gato,Oriental de Pelo Corto,2,Joven,C028
P020326,CU01002,Gato,Persa,4,Adulto,C049
P020327,CU13866,Perro,Gran Danés,6,Adulto,C033
P020328,CU03440,Perro,Pomerania,0,Joven,C033
P020329,CU03698,Gato,Ragdoll,1,Joven,C011
P020330,CU01231,Gato,Maine Coon,6,Adulto,C030
P020331,CU11125,Gato,Oriental de Pelo Corto,6,Adulto,C015
P020332,CU17485,Perro,Boyero de Berna,4,Adulto,C012
P020333,CU10156,Gato,Oriental de Pelo Corto,1,Joven,C050
P020334,CU09965,Perro,Maltés,8,Adulto,C041
P020335,CU17363,Perro,Rottweiler,9,Senior,C025
P020336,CU13363,Gato,Siamés,4,Adulto,C049
P020337,CU17870,Perro,Chihuahua,0,Joven,C019
P020338,CU17470,Gato,Ragdoll,10,Senior,C049
P020339,CU14697,Perro,Boston Terrier,3,Adulto,C007
P020340,CU15934,Perro,Shih Tzu,5,Adulto,C043
P020341,CU05902,Perro,Cocker Spaniel,4,Adulto,C022
P020342,CU11210,Perro,Gran Danés,4,Adulto,C015
P020343,CU09586,Perro,Akita,10,Senior,C021
P020344,CU01029,Exótico,Loro,10,Senior,C025
P020345,CU14676,Perro,Gran Danés,6,Adulto,C048
P020346,CU01224,Gato,Maine Coon,8,Adulto,C035
P020347,CU13207,Perro,Border Collie,3,Adulto,C005
P020348,CU03499,Perro,Boston Terrier,8,Adulto,C049
P020349,CU11386,Perro,Shih Tzu,2,Joven,C034
P020350,CU00638,Perro,Rottweiler,9,Senior,C013
P020351,CU00902,Perro,Pomerania,1,Joven,C034
P020352,CU13852,Perro,Maltés,6,Adulto,C008
P020353,CU09378,Perro,Basset Hound,4,Adulto,C026
P020354,CU04137,Exótico,Serpiente,3,Adulto,C043
P020355,CU14407,Gato,Devon Rex,7,Adulto,C049
P020356,CU11739,Perro,Bulldog,0,Joven,C017
P020357,CU01259,Perro,Rottweiler,0,Joven,C030
P020358,CU01310,Perro,Pomerania,5,Adulto,C004
P020359,CU08792,Perro,Rottweiler,3,Adulto,C033
P020360,CU02121,Gato,Devon Rex,7,Adulto,C046
P020361,CU07170,Perro,Boston Terrier,4,Adulto,C017
P020362,CU06433,Gato,Scottish Fold,5,Adulto,C048
P020363,CU00229,Perro,Beagle,8,Adulto,C031
P020364,CU01973,Perro,Cocker Spaniel,9,Senior,C040
P020365,CU12337,Perro,San Bernardo,5,Adulto,C025
P020366,CU01575,Gato,Devon Rex,3,Adulto,C023
P020367,CU04462,Perro,Golden Retriever,9,Senior,C048
P020368,CU04720,Perro,Shih Tzu,6,Adulto,C049
P020369,CU10470,Gato,Oriental de Pelo Corto,5,Adulto,C018
P020370,CU01958,Gato,Scottish Fold,2,Joven,C040
P020371,CU11951,Perro,Gran Danés,1,Joven,C026
P020372,CU11068,Perro,Bóxer,4,Adulto,C043
P020373,CU14799,Gato,Devon Rex,4,Adulto,C009
P020374,CU11493,Perro,Bóxer,5,Adulto,C015
P020375,CU05435,Perro,Akita,5,Adulto,C038
P020376,CU17590,Perro,Beagle,2,Joven,C045
P020377,CU02671,Perro,Golden Retriever,3,Adulto,C004
P020378,CU08880,Perro,Husky Siberiano,7,Adulto,C043
P020379,CU16527,Gato,Maine Coon,7,Adulto,C004
P020380,CU10510,Gato,Birmano,6,Adulto,C050
P020381,CU03985,Perro,Maltés,6,Adulto,C013
P020382,CU10850,Perro,San Bernardo,13,Senior,C030
P020383,CU11890,Gato,Azul Ruso,7,Adulto,C022
P020384,CU17844,Perro,San Bernardo,6,Adulto,C022
P020385,CU08151,Exótico,Hámster,3,Adulto,C037
P020386,CU00149,Perro,Chihuahua,7,Adulto,C035
P020387,CU00559,Perro,Labrador Retriever,3,Adulto,C020
P020388,CU13244,Perro,Labrador Retriever,3,Adulto,C012
P020389,CU13097,Perro,Gran Danés,5,Adulto,C039
P020390,CU02049,Perro,Bulldog Francés,3,Adulto,C003
P020391,CU04516,Perro,Pomerania,0,Joven,C036
P020392,CU13866,Perro,Gran Danés,7,Adulto,C042
P020393,CU08082,Exótico,Loro,6,Adulto,C020
P020394,CU04051,Perro,Gran Danés,0,Joven,C011
P020395,CU01677,Perro,Bóxer,2,Joven,C050
P020396,CU11510,Perro,Beagle,2,Joven,C004
P020397,CU13501,Perro,Basset Hound,4,Adulto,C019
P020398,CU00287,Perro,Beagle,1,Joven,C032
P020399,CU00354,Gato,Devon Rex,4,Adulto,C021
P020400,CU08790,Perro,Golden Retriever,0,Joven,C025
P020401,CU17178,Perro,Husky Siberiano,3,Adulto,C041
P020402,CU00557,Perro,Shih Tzu,2,Joven,C022
P020403,CU14169,Perro,Shih Tzu,5,Adulto,C016
P020404,CU00381,Perro,Boston Terrier,5,Adulto,C048
P020405,CU10916,Gato,Persa,7,Adulto,C036
P020406,CU15220,Perro,Pastor Alemán,6,Adulto,C016
P020407,CU05085,Gato,Sphynx,5,Adulto,C023
P020408,CU04694,Perro,Boyero de Berna,0,Joven,C022
P020409,CU11974,Perro,Border Collie,8,Adulto,C033
P020410,CU14727,Perro,Golden Retriever,4,Adulto,C017
P020411,CU01686,Gato,Oriental de Pelo Corto,2,Joven,C010
P020412,CU06615,Perro,Gran Danés,4,Adulto,C012
P020413,CU06164,Exótico,Gecko,8,Adulto,C020
P020414,CU16330,Gato,Devon Rex,13,Senior,C030
P020415,CU14028,Perro,Pastor Australiano,0,Joven,C039
P020416,CU08805,Gato,Sphynx,2,Joven,C035
P020417,CU05311,Gato,Bosque de Noruega,1,Joven,C048
P020418,CU08574,Gato,Bosque de Noruega,10,Senior,C033
P020419,CU15801,Perro,Doberman,10,Senior,C020
P020420,CU09290,Perro,Pomerania,2,Joven,C002
P020421,CU11355,Perro,Bóxer,7,Adulto,C032
P020422,CU00824,Perro,Boston Terrier,0,Joven,C033
P020423,CU09783,Perro,Cocker Spaniel,2,Joven,C010
P020424,CU16928,Gato,Persa,2,Joven,C032
P020425,CU05965,Perro,Doberman,0,Joven,C020
P020426,CU09144,Perro,Dachshund,5,Adulto,C004
P020427,CU08469,Gato,Persa,6,Adulto,C006
P020428,CU09626,Perro,Maltés,5,Adulto,C037
P020429,CU15381,Perro,Cocker Spaniel,3,Adulto,C046
P020430,CU08117,Gato,Azul Ruso,0,Joven,C020
P020431,CU16534,Perro,Pomerania,3,Adulto,C005
P020432,CU15364,Perro,San Bernardo,6,Adulto,C033
P020433,CU01994,Perro,Bóxer,4,Adulto,C005
P020434,CU06317,Perro,Doberman,3,Adulto,C038
P020435,CU08153,Perro,San Bernardo,4,Adulto,C005
P020436,CU13133,Gato,Bosque de Noruega,4,Adulto,C013
P020437,CU07270,Exótico,Chinchilla,5,Adulto,C049
P020438,CU04912,Gato,Maine Coon,6,Adulto,C008
P020439,CU13708,Perro,Bulldog Francés,7,Adulto,C007
P020440,CU14595,Perro,Bóxer,6,Adulto,C021
P020441,CU00696,Exótico,Conejo,6,Adulto,C009
P020442,CU03559,Perro,Cocker Spaniel,6,Adulto,C044
P020443,CU02188,Gato,Ragdoll,4,Adulto,C045
P020444,CU00824,Perro,Boyero de Berna,4,Adulto,C050
P020445,CU04493,Perro,San Bernardo,3,Adulto,C050
P020446,CU11758,Perro,Beagle,3,Adulto,C049
P020447,CU05821,Perro,Basset Hound,9,Senior,C043
P020448,CU08742,Exótico,Tortuga,6,Adulto,C044
P020449,CU01485,Perro,Labrador Retriever,8,Adulto,C032
P020450,CU04458,Perro,Beagle,2,Joven,C013
P020451,CU15460,Exótico,Tortuga,5,Adulto,C025
P020452,CU06480,Perro,Akita,3,Adulto,C009
P020453,CU10524,Perro,Shih Tzu,0,Joven,C028
P020454,CU16842,Perro,Bóxer,1,Joven,C031
P020455,CU05895,Gato,Bosque de Noruega,2,Joven,C004
P020456,CU04950,Gato,Persa,4,Adulto,C023
P020457,CU15392,Gato,Devon Rex,6,Adulto,C037
P020458,CU14638,Perro,Bóxer,6,Adulto,C023
P020459,CU15544,Exótico,Chinchilla,1,Joven,C028
P020460,CU12421,Perro,Maltés,4,Adulto,C032
P020461,CU10047,Perro,Doberman,5,Adulto,C028
P020462,CU03560,Perro,Shih Tzu,4,Adulto,C041
P020463,CU05585,Perro,Gran Danés,8,Adulto,C046
P020464,CU09425,Gato,Azul Ruso,2,Joven,C046
P020465,CU02518,Gato,Devon Rex,8,Adulto,C038
P020466,CU07811,Perro,Beagle,8,Adulto,C006
P020467,CU00277,Perro,Gran Danés,5,Adulto,C037
P020468,CU09456,Gato,Bengalí,0,Joven,C004
P020469,CU17453,Perro,Chihuahua,7,Adulto,C005
P020470,CU11475,Gato,British Shorthair,7,Adulto,C004
P020471,CU08693,Exótico,Hurón,10,Senior,C006
P020472,CU02871,Perro,Caniche,1,Joven,C029
P020473,CU17006,Exótico,Cobaya,6,Adulto,C046
P020474,CU05407,Perro,Caniche,7,Adulto,C002
P020475,CU07600,Gato,Birmano,3,Adulto,C030
P020476,CU17768,Perro,San Bernardo,0,Joven,C011
P020477,CU15472,Gato,Siamés,0,Joven,C023
P020478,CU09202,Perro,Bóxer,3,Adulto,C007
P020479,CU06255,Gato,Persa,7,Adulto,C012
P020480,CU06452,Perro,Labrador Retriever,6,Adulto,C007
P020481,CU11256,Perro,Beagle,3,Adulto,C012
P020482,CU02811,Gato,Azul Ruso,1,Joven,C016
P020483,CU08015,Perro,Pomerania,2,Joven,C050
P020484,CU16971,Perro,Doberman,3,Adulto,C034
P020485,CU12389,Perro,Cocker Spaniel,6,Adulto,C002
P020486,CU03846,Gato,Gato Doméstico de Pelo Corto,1,Joven,C002
P020487,CU07312,Gato,Bosque de Noruega,5,Adulto,C039
P020488,CU03667,Perro,Basset Hound,3,Adulto,C002
P020489,CU00771,Perro,Pastor Alemán,1,Joven,C048
P020490,CU06817,Gato,Abisinio,0,Joven,C001
P020491,CU03885,Perro,Pomerania,9,Senior,C018
P020492,CU11133,Gato,Birmano,3,Adulto,C039
P020493,CU10798,Exótico,Conejo,6,Adulto,C014
P020494,CU17658,Gato,Ragdoll,0,Joven,C035
P020495,CU12485,Perro,Maltés,4,Adulto,C035
P020496,CU13268,Exótico,Conejo,10,Senior,C015
P020497,CU07422,Gato,Scottish Fold,7,Adulto,C025
