pet_id,customer_id,pet_type,pet_breed,pet_age,pet_age_group,primary_clinic,visits_per_pet,revenue_per_pet,avg_visit_cost_pet,first_visit_date,last_visit_date,pet_lifetime_days,revenue_per_visit_pet,number_of_pets,total_customer_visits,total_customer_revenue,first_customer_visit,last_customer_visit,customer_lifetime_days
P017047,CU00693,Perro,Akita,7,Adulto,C033,49,8100.9800000000005,165.3261224489796,2020-01-25,2024-12-24,1795,165.3261224489796,1,49,8100.9800000000005,2020-01-25,2024-12-24,1795
P017048,CU12594,Gato,Bengalí,9,Senior,C019,43,4117.9,95.76511627906976,2020-01-10,2024-11-25,1781,95.76511627906976,1,43,4117.9,2020-01-10,2024-11-25,1781
P017049,CU15974,Gato,Oriental de Pelo Corto,6,Adulto,C050,31,6402.67,206.53774193548387,2020-01-16,2024-12-31,1811,206.53774193548387,4,112,24715.04,2020-01-05,2024-12-31,1822
P017050,CU04636,Perro,Boston Terrier,5,Adulto,C001,21,4434.77,211.17952380952383,2020-02-02,2024-12-28,1791,211.17952380952383,1,21,4434.77,2020-02-02,2024-12-28,1791
P017051,CU00763,Exótico,Hámster,0,Joven,C043,14,1176.16,84.01142857142858,2020-04-13,2023-12-18,1344,84.01142857142858,1,14,1176.16,2020-04-13,2023-12-18,1344
P017052,CU07116,Perro,Maltés,1,Joven,C016,32,4502.1900000000005,140.69343750000002,2020-02-06,2024-11-08,1737,140.69343750000002,3,113,17351.239999999998,2020-01-18,2024-11-21,1769
P017053,CU03319,Gato,Ragdoll,9,Senior,C024,44,5248.75,119.28977272727273,2020-03-27,2024-12-23,1732,119.28977272727273,3,76,8711.73,2020-01-30,2024-12-23,1789
P017054,CU05788,Perro,San Bernardo,4,Adulto,C031,29,4338.2,149.59310344827585,2020-01-13,2024-12-17,1800,149.59310344827585,1,29,4338.2,2020-01-13,2024-12-17,1800
P017055,CU10969,Perro,Beagle,8,Adulto,C030,30,5817.65,193.92166666666665,2020-02-06,2024-09-16,1684,193.92166666666665,1,30,5817.65,2020-02-06,2024-09-16,1684
P017056,CU08605,Exótico,Chinchilla,6,Adulto,C002,9,2454.5,272.72222222222223,2020-03-05,2024-10-17,1687,272.72222222222223,1,9,2454.5,2020-03-05,2024-10-17,1687
P017057,CU05043,Perro,Cocker Spaniel,6,Adulto,C017,37,4946.17,133.68027027027028,2020-06-06,2024-10-26,1603,133.68027027027028,1,37,4946.17,2020-06-06,2024-10-26,1603
P017058,CU06329,Gato,Ragdoll,3,Adulto,C050,28,2796.25,99.86607142857143,2020-01-02,2024-12-19,1813,99.86607142857143,1,28,2796.25,2020-01-02,2024-12-19,1813
P017059,CU00283,Gato,Birmano,2,Joven,C049,30,3096.56,103.21866666666666,2020-03-24,2024-12-30,1742,103.21866666666666,2,43,4392.33,2020-03-03,2024-12-30,1763
P017060,CU15524,Perro,San Bernardo,2,Joven,C021,19,2154.02,113.36947368421052,2020-02-27,2024-11-30,1738,113.36947368421052,4,106,15890.2,2020-01-09,2024-12-07,1794
P017061,CU17288,Exótico,Cobaya,6,Adulto,C006,19,1950.74,102.67052631578947,2020-07-04,2024-11-19,1599,102.67052631578947,3,103,12528.9,2020-01-28,2024-12-26,1794
P017062,CU15596,Gato,Oriental de Pelo Corto,5,Adulto,C037,15,2050.84,136.72266666666667,2020-04-30,2024-12-09,1684,136.72266666666667,2,27,3750.9,2020-04-30,2024-12-09,1684
P017063,CU06870,Perro,Labrador Retriever,6,Adulto,C021,16,1348.06,84.25375,2020-01-18,2024-09-17,1704,84.25375,1,16,1348.06,2020-01-18,2024-09-17,1704
P017064,CU16963,Gato,Bosque de Noruega,8,Adulto,C005,55,5807.94,105.59890909090909,2020-02-22,2024-11-10,1723,105.59890909090909,1,55,5807.94,2020-02-22,2024-11-10,1723
P017065,CU14373,Perro,Pastor Australiano,3,Adulto,C030,23,3980.33,173.0578260869565,2020-10-14,2024-03-15,1248,173.0578260869565,2,95,15766.58,2020-01-29,2024-12-19,1786
P017066,CU10445,Perro,Pastor Australiano,7,Adulto,C005,45,6646.79,147.70644444444446,2020-03-01,2024-12-13,1748,147.70644444444446,1,45,6646.79,2020-03-01,2024-12-13,1748
P017067,CU16014,Perro,Chihuahua,4,Adulto,C005,61,10744.88,176.14557377049178,2020-01-21,2024-11-27,1772,176.14557377049178,2,73,11887.13,2020-01-21,2024-11-27,1772
P017068,CU07414,Perro,Border Collie,6,Adulto,C046,62,9088.19,146.58370967741936,2020-01-06,2024-12-31,1821,146.58370967741936,3,139,23296.71,2020-01-06,2024-12-31,1821
P017069,CU03312,Perro,Basset Hound,7,Adulto,C031,36,4537.2699999999995,126.03527777777776,2020-08-16,2024-11-14,1551,126.03527777777776,2,64,6688.699999999999,2020-01-24,2024-11-14,1756
P017070,CU05151,Gato,Siamés,4,Adulto,C024,41,3482.9,84.94878048780488,2020-01-12,2024-11-12,1766,84.94878048780488,3,106,14502.45,2020-01-12,2024-12-29,1813
P017071,CU09668,Perro,Shih Tzu,6,Adulto,C023,17,2674.32,157.3129411764706,2020-01-06,2024-08-01,1669,157.3129411764706,4,93,14688.11,2020-01-06,2024-12-24,1814
P017072,CU04139,Perro,Doberman,6,Adulto,C029,23,4852.2300000000005,210.96652173913046,2020-02-14,2024-10-22,1712,210.96652173913046,2,49,7079.56,2020-02-14,2024-12-28,1779
P017073,CU16494,Perro,Border Collie,10,Senior,C033,55,8070.37,146.734,2020-01-23,2024-11-17,1760,146.734,6,180,28539.46,2020-01-23,2024-12-27,1800
P017074,CU06697,Perro,Boston Terrier,6,Adulto,C036,21,4097.86,195.13619047619045,2020-01-11,2024-10-01,1725,195.13619047619045,3,118,18249.41,2020-01-11,2024-11-11,1766
P017075,CU15787,Perro,Pomerania,2,Joven,C017,39,4429.57,113.57871794871794,2020-05-26,2024-12-20,1669,113.57871794871794,4,148,18398.41,2020-01-21,2024-12-25,1800
P017076,CU14418,Perro,Dachshund,2,Joven,C011,19,1697.9099999999999,89.3636842105263,2020-04-24,2024-11-03,1654,89.3636842105263,1,19,1697.9099999999999,2020-04-24,2024-11-03,1654
P017077,CU10035,Exótico,Hámster,2,Joven,C042,6,569.38,94.89666666666666,2020-01-12,2024-08-04,1666,94.89666666666666,1,6,569.38,2020-01-12,2024-08-04,1666
P017078,CU03624,Gato,Scottish Fold,8,Adulto,C046,52,5601.9400000000005,107.7296153846154,2020-02-23,2024-12-28,1770,107.7296153846154,3,113,15498.380000000001,2020-02-23,2024-12-28,1770
P017079,CU00914,Perro,Caniche,1,Joven,C019,43,7730.59,179.78116279069766,2020-01-10,2024-12-31,1817,179.78116279069766,2,66,10320.48,2020-01-10,2024-12-31,1817
P017080,CU11229,Gato,British Shorthair,8,Adulto,C035,25,2457.18,98.2872,2020-01-27,2024-08-13,1660,98.2872,3,99,12963.59,2020-01-05,2024-10-23,1753
P017081,CU03602,Perro,Rottweiler,3,Adulto,C010,19,3302.92,173.83789473684212,2020-02-09,2024-12-23,1779,173.83789473684212,4,141,20680.23,2020-01-11,2024-12-30,1815
P017082,CU00011,Gato,Ragdoll,3,Adulto,C012,40,3637.3,90.9325,2020-02-05,2024-12-26,1786,90.9325,4,160,19466.04,2020-02-02,2024-12-28,1791
P017083,CU03658,Perro,Gran Danés,10,Senior,C023,25,3922.28,156.8912,2020-07-06,2024-12-30,1638,156.8912,4,152,24673.42,2020-01-07,2024-12-30,1819
P017084,CU11448,Perro,Pastor Alemán,7,Adulto,C030,25,7843.68,313.7472,2020-01-26,2024-09-04,1683,313.7472,3,69,14128.6,2020-01-26,2024-12-22,1792
P017085,CU12874,Perro,Bulldog Francés,6,Adulto,C044,32,3999.09,124.9715625,2020-04-29,2024-12-01,1677,124.9715625,3,108,11887.9,2020-01-01,2024-12-24,1819
P017086,CU00424,Gato,Devon Rex,3,Adulto,C046,43,4398.74,102.29627906976744,2020-03-22,2024-11-30,1714,102.29627906976744,2,69,7754.86,2020-03-22,2024-12-25,1739
P017087,CU02457,Exótico,Conejo,5,Adulto,C049,20,2375.42,118.771,2020-07-22,2024-11-23,1585,118.771,1,20,2375.42,2020-07-22,2024-11-23,1585
P017088,CU01692,Perro,Boyero de Berna,6,Adulto,C032,19,4035.6,212.4,2020-04-28,2024-12-07,1684,212.4,4,98,13287.48,2020-02-14,2024-12-21,1772
P017089,CU04372,Perro,Labrador Retriever,3,Adulto,C012,67,11837.16,176.67402985074628,2020-02-23,2024-12-22,1764,176.67402985074628,3,96,15377.74,2020-02-23,2024-12-22,1764
P017090,CU05307,Gato,British Shorthair,9,Senior,C038,37,4777.85,129.13108108108108,2020-02-23,2024-11-17,1729,129.13108108108108,2,73,10410.04,2020-02-11,2024-12-18,1772
P017091,CU02911,Perro,Dachshund,8,Adulto,C045,35,5026.38,143.61085714285716,2020-01-11,2024-10-29,1753,143.61085714285716,2,90,13760.16,2020-01-11,2024-12-07,1792
P017092,CU06101,Gato,Ragdoll,2,Joven,C018,38,3048.32,80.21894736842106,2020-02-11,2024-08-27,1659,80.21894736842106,1,38,3048.32,2020-02-11,2024-08-27,1659
P017093,CU13128,Perro,Dachshund,6,Adulto,C033,37,5218.17,141.0316216216216,2020-01-07,2024-07-31,1667,141.0316216216216,2,73,10664.619999999999,2020-01-07,2024-09-29,1727
P017094,CU04795,Perro,Pastor Australiano,6,Adulto,C035,34,6296.9,185.20294117647057,2020-01-03,2024-09-03,1705,185.20294117647057,1,34,6296.9,2020-01-03,2024-09-03,1705
P017095,CU10070,Perro,San Bernardo,9,Senior,C047,17,1781.82,104.81294117647059,2020-03-07,2024-12-24,1753,104.81294117647059,3,76,11555.609999999999,2020-03-07,2024-12-24,1753
P017096,CU10570,Perro,Akita,2,Joven,C007,58,6846.49,118.04293103448275,2020-01-10,2024-10-16,1741,118.04293103448275,2,92,11539.8,2020-01-10,2024-12-03,1789
P017097,CU16486,Gato,Siamés,0,Joven,C025,20,2303.8,115.19000000000001,2020-12-25,2024-10-23,1398,115.19000000000001,4,140,16485.75,2020-01-09,2024-12-20,1807
P017098,CU11961,Perro,Pomerania,6,Adulto,C030,29,4716.67,162.64379310344827,2020-01-04,2024-12-10,1802,162.64379310344827,2,78,10335.91,2020-01-04,2024-12-31,1823
P017099,CU00019,Perro,Cocker Spaniel,3,Adulto,C018,51,9280.59,181.97235294117647,2020-01-29,2024-12-17,1784,181.97235294117647,1,51,9280.59,2020-01-29,2024-12-17,1784
P017100,CU11430,Perro,Labrador Retriever,2,Joven,C011,22,2522.97,114.68045454545454,2020-05-06,2024-10-31,1639,114.68045454545454,2,45,6054.29,2020-01-02,2024-10-31,1764
P017101,CU11856,Gato,Gato Doméstico de Pelo Corto,3,Adulto,C033,34,4168.45,122.60147058823529,2020-01-30,2024-08-22,1666,122.60147058823529,2,101,17189.69,2020-01-01,2024-12-26,1821
P017102,CU01317,Perro,Border Collie,4,Adulto,C037,13,3722.04,286.3107692307692,2020-02-17,2024-09-02,1659,286.3107692307692,3,56,8520.71,2020-02-17,2024-09-12,1669
P017103,CU04664,Gato,Persa,5,Adulto,C035,30,3043.6,101.45333333333333,2020-03-08,2024-12-22,1750,101.45333333333333,4,140,16822.71,2020-01-15,2024-12-22,1803
P017104,CU14293,Perro,Shih Tzu,7,Adulto,C029,36,11211.23,311.42305555555555,2020-03-07,2024-08-23,1630,311.42305555555555,3,106,25251.34,2020-01-16,2024-10-25,1744
P017105,CU01809,Perro,Bulldog Francés,4,Adulto,C002,26,4838.2699999999995,186.08730769230766,2020-01-18,2024-09-30,1717,186.08730769230766,2,47,8007.219999999999,2020-01-18,2024-12-10,1788
P017106,CU07770,Perro,Doberman,11,Senior,C048,34,4607.91,135.52676470588236,2020-01-29,2024-10-24,1730,135.52676470588236,1,34,4607.91,2020-01-29,2024-10-24,1730
P017107,CU08970,Perro,Pastor Alemán,7,Adulto,C031,37,4367.83,118.04945945945946,2020-01-23,2024-12-21,1794,118.04945945945946,4,120,14577.95,2020-01-05,2024-12-21,1812
P017108,CU03821,Perro,Beagle,9,Senior,C021,31,4946.29,159.55774193548388,2020-01-09,2024-09-26,1722,159.55774193548388,1,31,4946.29,2020-01-09,2024-09-26,1722
P017109,CU09150,Gato,Siamés,4,Adulto,C017,19,1880.52,98.97473684210526,2020-05-21,2024-10-26,1619,98.97473684210526,3,51,7794.62,2020-01-20,2024-12-29,1805
P017110,CU06733,Perro,Pastor Australiano,8,Adulto,C029,24,5624.6,234.35833333333335,2020-01-12,2024-11-07,1761,234.35833333333335,2,32,6551.71,2020-01-12,2024-11-07,1761
P017111,CU02028,Perro,Labrador Retriever,5,Adulto,C035,39,6585.51,168.85923076923078,2020-02-14,2024-12-20,1771,168.85923076923078,3,98,12364.779999999999,2020-02-12,2024-12-30,1783
P017112,CU03134,Perro,Border Collie,1,Joven,C043,41,6421.46,156.6209756097561,2020-06-10,2024-12-27,1661,156.6209756097561,3,133,17896.55,2020-02-20,2024-12-27,1772
P017113,CU03955,Perro,Pomerania,2,Joven,C044,35,4245.54,121.30114285714285,2020-02-21,2024-12-01,1745,121.30114285714285,1,35,4245.54,2020-02-21,2024-12-01,1745
P017114,CU01139,Perro,Husky Siberiano,7,Adulto,C036,30,5094.66,169.822,2020-01-24,2024-11-04,1746,169.822,3,85,12568.88,2020-01-24,2024-12-13,1785
P017115,CU15911,Perro,Maltés,6,Adulto,C040,33,5882.91,178.26999999999998,2020-01-14,2024-10-05,1726,178.26999999999998,1,33,5882.91,2020-01-14,2024-10-05,1726
P017116,CU15883,Perro,Akita,5,Adulto,C023,18,2880.55,160.03055555555557,2020-03-26,2024-10-28,1677,160.03055555555557,2,43,7130.4400000000005,2020-01-01,2024-10-28,1762
P017117,CU08129,Gato,Scottish Fold,2,Joven,C042,22,2211.67,100.53045454545455,2020-04-03,2024-10-16,1657,100.53045454545455,3,92,10853.970000000001,2020-01-11,2024-12-24,1809
P017118,CU15796,Perro,Labrador Retriever,8,Adulto,C048,27,3412.86,126.40222222222222,2020-02-01,2024-11-23,1757,126.40222222222222,3,65,7001.4,2020-01-21,2024-11-23,1768
P017119,CU04828,Gato,Sphynx,10,Senior,C020,17,2711.25,159.48529411764707,2020-09-27,2024-11-04,1499,159.48529411764707,1,17,2711.25,2020-09-27,2024-11-04,1499
P017120,CU09631,Perro,Bulldog,7,Adulto,C043,29,4522.17,155.93689655172415,2020-01-20,2024-12-20,1796,155.93689655172415,1,29,4522.17,2020-01-20,2024-12-20,1796
P017121,CU15419,Perro,Labrador Retriever,6,Adulto,C038,41,6950.23,169.51780487804876,2020-02-18,2024-12-06,1753,169.51780487804876,2,70,10209.67,2020-02-18,2024-12-06,1753
P017122,CU04333,Perro,Cocker Spaniel,3,Adulto,C038,47,7554.19,160.72744680851062,2020-01-18,2024-11-06,1754,160.72744680851062,2,74,14185.2,2020-01-18,2024-11-06,1754
P017123,CU09443,Gato,Ragdoll,4,Adulto,C031,24,2626.5,109.4375,2020-01-25,2024-12-06,1777,109.4375,2,50,7343.49,2020-01-25,2024-12-20,1791
P017124,CU09993,Perro,Pastor Australiano,10,Senior,C049,27,3280.19,121.48851851851852,2020-01-02,2024-10-13,1746,121.48851851851852,2,43,4824.67,2020-01-02,2024-12-25,1819
P017125,CU15804,Perro,Pomerania,0,Joven,C038,44,11353.78,258.04045454545457,2020-03-09,2024-11-30,1727,258.04045454545457,3,100,18742.03,2020-01-06,2024-12-01,1791
P017126,CU04512,Gato,Bengalí,6,Adulto,C032,13,1586.62,122.0476923076923,2020-04-11,2024-10-02,1635,122.0476923076923,6,156,22391.75,2020-01-01,2024-12-12,1807
P017127,CU02033,Perro,Doberman,2,Joven,C050,45,10546.58,234.36844444444444,2020-01-27,2024-09-24,1702,234.36844444444444,2,65,12915.7,2020-01-03,2024-12-15,1808
P017128,CU13526,Gato,Persa,11,Senior,C048,19,2277.27,119.85631578947368,2020-02-24,2024-11-07,1718,119.85631578947368,1,19,2277.27,2020-02-24,2024-11-07,1718
P017129,CU09837,Perro,Husky Siberiano,10,Senior,C038,32,8446.69,263.9590625,2020-01-12,2024-10-25,1748,263.9590625,2,55,11147.240000000002,2020-01-12,2024-10-26,1749
P017130,CU05077,Perro,Chihuahua,0,Joven,C027,60,11283.619999999999,188.06033333333332,2020-03-22,2024-12-22,1736,188.06033333333332,4,176,29015.78,2020-01-12,2024-12-28,1812
P017131,CU11295,Gato,Oriental de Pelo Corto,4,Adulto,C009,24,1933.23,80.55125,2020-03-14,2024-09-06,1637,80.55125,1,24,1933.23,2020-03-14,2024-09-06,1637
P017132,CU05020,Perro,Golden Retriever,4,Adulto,C036,38,5500.78,144.75736842105263,2020-01-05,2024-11-18,1779,144.75736842105263,4,88,13500.01,2020-01-05,2024-12-29,1820
P017133,CU04774,Perro,Boyero de Berna,9,Senior,C008,31,6408.82,206.73612903225805,2020-03-13,2024-11-28,1721,206.73612903225805,3,69,12552.63,2020-01-11,2024-11-28,1783
P017134,CU14125,Gato,Scottish Fold,5,Adulto,C030,20,1811.57,90.57849999999999,2020-03-18,2024-12-24,1742,90.57849999999999,2,45,5264.77,2020-03-18,2024-12-24,1742
P017135,CU02444,Perro,Bulldog,6,Adulto,C020,26,2869.66,110.37153846153845,2020-03-06,2024-10-24,1693,110.37153846153845,1,26,2869.66,2020-03-06,2024-10-24,1693
P017136,CU03360,Perro,Dachshund,5,Adulto,C024,40,4391.85,109.79625000000001,2020-01-24,2024-10-08,1719,109.79625000000001,3,107,11907.1,2020-01-24,2024-11-29,1771
P017137,CU05122,Perro,San Bernardo,9,Senior,C006,49,5910.26,120.61755102040817,2020-01-02,2024-12-31,1825,120.61755102040817,3,96,12440.130000000001,2020-01-02,2024-12-31,1825
P017138,CU03979,Perro,Dachshund,9,Senior,C003,57,8470.46,148.60456140350877,2020-01-19,2024-12-08,1785,148.60456140350877,3,145,21399.67,2020-01-19,2024-12-25,1802
P017139,CU06407,Gato,Bosque de Noruega,6,Adulto,C022,15,986.37,65.758,2020-08-16,2024-11-04,1541,65.758,2,63,6215.889999999999,2020-03-09,2024-11-04,1701
P017140,CU02408,Gato,Oriental de Pelo Corto,8,Adulto,C015,24,2117.15,88.21458333333334,2020-02-17,2024-11-21,1739,88.21458333333334,4,96,10770.86,2020-01-16,2024-12-18,1798
P017141,CU09596,Exótico,Hurón,0,Joven,C038,32,4673.07,146.0334375,2020-02-03,2024-12-27,1789,146.0334375,3,112,18311.02,2020-01-13,2024-12-28,1811
P017142,CU00236,Gato,Abisinio,1,Joven,C037,22,2120.46,96.38454545454546,2020-02-10,2024-10-01,1695,96.38454545454546,1,22,2120.46,2020-02-10,2024-10-01,1695
P017143,CU01042,Perro,Chihuahua,3,Adulto,C020,17,3648.12,214.59529411764706,2020-06-10,2024-12-05,1639,214.59529411764706,1,17,3648.12,2020-06-10,2024-12-05,1639
P017144,CU01897,Perro,Pastor Alemán,6,Adulto,C027,47,8028.62,170.82170212765956,2020-04-18,2024-12-22,1709,170.82170212765956,4,159,24164.37,2020-01-02,2024-12-22,1816
P017145,CU14759,Perro,Doberman,5,Adulto,C007,51,8458.22,165.84745098039215,2020-01-03,2024-12-14,1807,165.84745098039215,2,91,13218.66,2020-01-03,2024-12-14,1807
P017146,CU11411,Perro,Bóxer,3,Adulto,C005,69,15304.0,221.79710144927537,2020-02-04,2024-12-06,1767,221.79710144927537,2,99,20268.98,2020-01-08,2024-12-31,1819
P017147,CU17630,Exótico,Hurón,7,Adulto,C007,14,1675.12,119.65142857142857,2020-06-15,2024-09-14,1552,119.65142857142857,4,101,11864.01,2020-01-10,2024-11-02,1758
P017148,CU12747,Gato,Maine Coon,6,Adulto,C002,9,536.66,59.62888888888889,2020-07-02,2023-04-12,1014,59.62888888888889,3,35,6447.83,2020-01-10,2024-12-21,1807
P017149,CU04187,Gato,Siamés,1,Joven,C006,27,3493.12,129.3748148148148,2020-03-25,2024-12-04,1715,129.3748148148148,1,27,3493.12,2020-03-25,2024-12-04,1715
P017150,CU10168,Perro,Husky Siberiano,7,Adulto,C033,51,9591.34,188.06549019607843,2020-03-14,2024-12-01,1723,188.06549019607843,3,92,16331.94,2020-01-13,2024-12-01,1784
P017151,CU16280,Gato,Birmano,6,Adulto,C005,36,3205.9,89.05277777777778,2020-01-20,2024-11-23,1769,89.05277777777778,1,36,3205.9,2020-01-20,2024-11-23,1769
P017152,CU13075,Gato,Ragdoll,5,Adulto,C028,9,699.59,77.73222222222222,2020-09-06,2024-06-14,1377,77.73222222222222,2,66,8083.08,2020-02-24,2024-11-15,1726
P017153,CU09387,Perro,Cocker Spaniel,7,Adulto,C006,39,8623.68,221.12,2020-01-20,2024-12-12,1788,221.12,2,81,14752.41,2020-01-20,2024-12-18,1794
P017154,CU15306,Gato,Birmano,8,Adulto,C015,14,1801.27,128.66214285714287,2020-01-04,2024-10-02,1733,128.66214285714287,1,14,1801.27,2020-01-04,2024-10-02,1733
P017155,CU11839,Perro,Bulldog Francés,4,Adulto,C049,20,3247.52,162.376,2020-01-23,2024-09-15,1697,162.376,1,20,3247.52,2020-01-23,2024-09-15,1697
P017156,CU17716,Perro,Beagle,9,Senior,C011,18,3056.58,169.81,2020-03-20,2024-12-20,1736,169.81,1,18,3056.58,2020-03-20,2024-12-20,1736
P017157,CU05558,Perro,Chihuahua,7,Adulto,C027,43,8408.4,195.5441860465116,2020-01-19,2024-10-07,1723,195.5441860465116,3,92,13368.32,2020-01-14,2024-10-07,1728
P017158,CU00211,Perro,Doberman,0,Joven,C023,20,3110.71,155.5355,2020-01-25,2024-11-11,1752,155.5355,4,101,18856.84,2020-01-01,2024-11-26,1791
P017159,CU01394,Perro,Akita,5,Adulto,C016,26,6678.27,256.8565384615385,2020-02-13,2024-12-30,1782,256.8565384615385,3,71,11994.33,2020-01-05,2024-12-30,1821
P017160,CU15420,Gato,Birmano,0,Joven,C021,11,868.24,78.9309090909091,2020-09-12,2024-11-10,1520,78.9309090909091,4,131,15525.58,2020-01-02,2024-12-29,1823
P017161,CU12542,Perro,Gran Danés,10,Senior,C012,69,9603.08,139.17507246376812,2020-01-13,2024-12-13,1796,139.17507246376812,2,86,10970.79,2020-01-13,2024-12-13,1796
P017162,CU04340,Perro,Rottweiler,1,Joven,C020,29,5496.92,189.54896551724138,2020-02-28,2024-12-24,1761,189.54896551724138,1,29,5496.92,2020-02-28,2024-12-24,1761
P017163,CU17085,Perro,Border Collie,0,Joven,C024,65,9148.78,140.75046153846154,2020-01-08,2024-11-30,1788,140.75046153846154,2,86,12431.990000000002,2020-01-08,2024-12-19,1807
P017164,CU09945,Exótico,Hámster,3,Adulto,C024,22,2125.0699999999997,96.5940909090909,2020-04-12,2024-12-27,1720,96.5940909090909,2,46,5060.2699999999995,2020-02-04,2024-12-27,1788
P017165,CU11197,Perro,Rottweiler,1,Joven,C033,38,6508.84,171.28526315789475,2020-02-20,2024-09-20,1674,171.28526315789475,1,38,6508.84,2020-02-20,2024-09-20,1674
P017166,CU15334,Perro,Pastor Alemán,7,Adulto,C012,52,8254.55,158.74134615384614,2020-01-28,2024-12-25,1793,158.74134615384614,2,113,19593.21,2020-01-28,2024-12-25,1793
P017167,CU08455,Exótico,Chinchilla,5,Adulto,C043,16,1853.95,115.871875,2020-03-01,2024-08-02,1615,115.871875,1,16,1853.95,2020-03-01,2024-08-02,1615
P017168,CU16754,Perro,Bóxer,1,Joven,C024,53,8848.46,166.9520754716981,2020-02-14,2024-12-23,1774,166.9520754716981,2,81,14174.89,2020-02-12,2024-12-23,1776
P017169,CU04802,Perro,Akita,7,Adulto,C012,60,8161.64,136.02733333333333,2020-01-08,2024-11-20,1778,136.02733333333333,2,68,8860.050000000001,2020-01-08,2024-12-26,1814
P017170,CU08892,Perro,Gran Danés,3,Adulto,C017,27,5968.13,221.04185185185185,2020-07-01,2024-12-20,1633,221.04185185185185,3,71,14905.3,2020-03-19,2024-12-31,1748
P017171,CU09209,Perro,Pastor Alemán,5,Adulto,C011,17,1109.53,65.2664705882353,2020-02-24,2024-12-25,1766,65.2664705882353,4,124,16500.82,2020-01-21,2024-12-25,1800
P017172,CU03434,Perro,Chihuahua,4,Adulto,C003,38,5280.27,138.95447368421054,2020-04-12,2024-11-28,1691,138.95447368421054,2,54,7041.42,2020-03-27,2024-11-28,1707
P017173,CU14987,Perro,Akita,4,Adulto,C031,33,7830.96,237.3018181818182,2020-02-13,2024-12-06,1758,237.3018181818182,3,138,26439.99,2020-02-13,2024-12-22,1774
P017174,CU17038,Gato,Persa,3,Adulto,C045,22,2683.32,121.96909090909092,2020-07-01,2024-12-05,1618,121.96909090909092,2,49,6841.210000000001,2020-02-11,2024-12-05,1759
P017175,CU00253,Perro,Basset Hound,3,Adulto,C050,36,5883.12,163.42,2020-01-13,2024-04-02,1541,163.42,3,106,15943.39,2020-01-13,2024-11-24,1777
P017176,CU03931,Perro,Shih Tzu,4,Adulto,C022,27,3733.58,138.28074074074073,2020-03-03,2024-12-25,1758,138.28074074074073,3,69,8914.08,2020-02-08,2024-12-25,1782
P017177,CU14632,Gato,British Shorthair,4,Adulto,C022,13,1288.35,99.10384615384615,2020-08-23,2024-08-28,1466,99.10384615384615,1,13,1288.35,2020-08-23,2024-08-28,1466
P017178,CU17197,Gato,Persa,4,Adulto,C022,15,1686.5800000000002,112.43866666666668,2020-03-21,2024-12-13,1728,112.43866666666668,3,66,7239.4400000000005,2020-02-01,2024-12-13,1777
P017179,CU01639,Gato,Bosque de Noruega,4,Adulto,C042,16,1535.8600000000001,95.99125000000001,2020-03-12,2024-10-27,1690,95.99125000000001,2,34,2826.37,2020-02-06,2024-11-29,1758
